ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-11-25,137.1282781380007,133.81363636003283,149.5979513659817,137.1282781380007,137.1282781380007,4.5346239086883795,4.5346239086883795,4.5346239086883795,-1.2444231541367226,-1.2444231541367226,-1.2444231541367226,5.779047062825102,5.779047062825102,5.779047062825102,0.0,0.0,0.0,141.66290204668908
2022-11-28,136.78808756026706,134.02392339500256,151.23987967158524,136.78808756026706,136.78808756026706,5.816478358360046,5.816478358360046,5.816478358360046,-1.1144795683763582,-1.1144795683763582,-1.1144795683763582,6.930957926736403,6.930957926736403,6.930957926736403,0.0,0.0,0.0,142.60456591862712
2022-11-29,136.67469070102254,135.0133779341919,151.29779193985567,136.67469070102254,136.67469070102254,6.14689882338232,6.14689882338232,6.14689882338232,-1.1667503843719331,-1.1667503843719331,-1.1667503843719331,7.313649207754253,7.313649207754253,7.313649207754253,0.0,0.0,0.0,142.82158952440486
2022-11-30,136.56129384177794,134.33310260837882,151.79728346935528,136.56129384177794,136.56129384177794,6.427447739694595,6.427447739694595,6.427447739694595,-1.2655538951692697,-1.2655538951692697,-1.2655538951692697,7.693001634863864,7.693001634863864,7.693001634863864,0.0,0.0,0.0,142.98874158147254
2022-12-01,136.44789698253342,134.33620335363196,151.35705146322283,136.44789698253342,136.44789698253342,6.703590184568186,6.703590184568186,6.703590184568186,-1.3636887768328811,-1.3636887768328811,-1.3636887768328811,8.067278961401067,8.067278961401067,8.067278961401067,0.0,0.0,0.0,143.1514871671016
2022-12-02,136.33450012328882,134.83932495130801,151.9898446391425,136.33450012328882,136.33450012328882,7.190245016260175,7.190245016260175,7.190245016260175,-1.244423154133685,-1.244423154133685,-1.244423154133685,8.434668170393861,8.434668170393861,8.434668170393861,0.0,0.0,0.0,143.524745139549
2022-12-05,135.99430954555518,135.71499410499985,152.5355813364881,135.99430954555518,135.99430954555518,8.361873203882888,8.361873203882888,8.361873203882888,-1.114479568379289,-1.114479568379289,-1.114479568379289,9.476352772262176,9.476352772262176,9.476352772262176,0.0,0.0,0.0,144.35618274943806
2022-12-06,135.88091268631067,136.2551052330547,152.88784580060226,135.88091268631067,135.88091268631067,8.630018686339579,8.630018686339579,8.630018686339579,-1.166750384372475,-1.166750384372475,-1.166750384372475,9.796769070712052,9.796769070712052,9.796769070712052,0.0,0.0,0.0,144.51093137265025
2022-12-07,135.7675158270661,136.87221516736855,153.2771300361287,135.7675158270661,135.7675158270661,8.834821197022986,8.834821197022986,8.834821197022986,-1.2655538951694154,-1.2655538951694154,-1.2655538951694154,10.100375092192401,10.100375092192401,10.100375092192401,0.0,0.0,0.0,144.60233702408908
2022-12-08,135.65411896782155,135.6220359387522,153.483739167427,135.65411896782155,135.65411896782155,9.021434163433176,9.021434163433176,9.021434163433176,-1.3636887768340464,-1.3636887768340464,-1.3636887768340464,10.385122940267223,10.385122940267223,10.385122940267223,0.0,0.0,0.0,144.67555313125473
2022-12-09,135.54072210857697,136.5313482752094,152.8722923393393,135.54072210857697,135.54072210857697,9.404571791001112,9.404571791001112,9.404571791001112,-1.2444231541436805,-1.2444231541436805,-1.2444231541436805,10.648994945144793,10.648994945144793,10.648994945144793,0.0,0.0,0.0,144.94529389957808
2022-12-12,135.20053153084334,137.3253868263763,153.85402291888218,135.20053153084334,135.20053153084334,10.181745074202157,10.181745074202157,10.181745074202157,-1.1144795683792312,-1.1144795683792312,-1.1144795683792312,11.296224642581386,11.296224642581386,11.296224642581386,0.0,0.0,0.0,145.3822766050455
2022-12-13,135.0871346715988,136.75669351627485,153.74636593523562,135.0871346715988,135.0871346715988,10.29127253188779,10.29127253188779,10.29127253188779,-1.166750384371339,-1.166750384371339,-1.166750384371339,11.458022916259129,11.458022916259129,11.458022916259129,0.0,0.0,0.0,145.37840720348657
2022-12-14,134.97373781235422,136.8233247534603,153.56030163665082,134.97373781235422,134.97373781235422,10.324777141055732,10.324777141055732,10.324777141055732,-1.2655538951694933,-1.2655538951694933,-1.2655538951694933,11.590331036225225,11.590331036225225,11.590331036225225,0.0,0.0,0.0,145.29851495340995
2022-12-15,134.8603409531097,136.78477034537943,153.7379307796425,134.8603409531097,134.8603409531097,10.328249641230546,10.328249641230546,10.328249641230546,-1.3636887768324382,-1.3636887768324382,-1.3636887768324382,11.691938418062984,11.691938418062984,11.691938418062984,0.0,0.0,0.0,145.18859059434024
2022-12-16,134.74694409386515,137.41545205935833,153.85196374898138,134.74694409386515,134.74694409386515,10.517453321939232,10.517453321939232,10.517453321939232,-1.2444231541406434,-1.2444231541406434,-1.2444231541406434,11.761876476079875,11.761876476079875,11.761876476079875,0.0,0.0,0.0,145.26439741580438
2022-12-19,134.40675351613146,136.58158615785038,153.54239540550515,134.40675351613146,134.40675351613146,10.661694795897711,10.661694795897711,10.661694795897711,-1.1144795683851507,-1.1144795683851507,-1.1144795683851507,11.776174364282863,11.776174364282863,11.776174364282863,0.0,0.0,0.0,145.06844831202918
2022-12-20,134.29335665688694,136.3275802339728,152.70772916490787,134.29335665688694,134.29335665688694,10.548734998857293,10.548734998857293,10.548734998857293,-1.1667503843743554,-1.1667503843743554,-1.1667503843743554,11.715485383231648,11.715485383231648,11.715485383231648,0.0,0.0,0.0,144.84209165574424
2022-12-21,134.17995979764237,136.0126768158546,153.4532901097474,134.17995979764237,134.17995979764237,10.357208107092369,10.357208107092369,10.357208107092369,-1.2655538951696048,-1.2655538951696048,-1.2655538951696048,11.622762002261974,11.622762002261974,11.622762002261974,0.0,0.0,0.0,144.53716790473473
2022-12-22,134.06656293839782,135.6524908635215,152.6391709359552,134.06656293839782,134.06656293839782,10.135254513475713,10.135254513475713,10.135254513475713,-1.3636887768319865,-1.3636887768319865,-1.3636887768319865,11.4989432903077,11.4989432903077,11.4989432903077,0.0,0.0,0.0,144.20181745187352
2022-12-23,133.9531660791533,135.43740371572272,152.20079213437174,133.9531660791533,133.9531660791533,10.100899331879404,10.100899331879404,10.100899331879404,-1.244423154140553,-1.244423154140553,-1.244423154140553,11.345322486019956,11.345322486019956,11.345322486019956,0.0,0.0,0.0,144.0540654110327
2022-12-27,133.49957864217507,133.98081032269593,150.71779051664092,133.49957864217507,133.49957864217507,9.303964805618307,9.303964805618307,9.303964805618307,-1.1667503843732194,-1.1667503843732194,-1.1667503843732194,10.470715189991527,10.470715189991527,10.470715189991527,0.0,0.0,0.0,142.80354344779337
2022-12-28,133.3861817829305,133.77795174600678,150.58589352435592,133.3861817829305,133.3861817829305,8.933748131525588,8.933748131525588,8.933748131525588,-1.2655538951696832,-1.2655538951696832,-1.2655538951696832,10.199302026695273,10.199302026695273,10.199302026695273,0.0,0.0,0.0,142.31992991445608
2022-12-29,133.27278492368598,133.647818969913,150.10918819831147,133.27278492368598,133.27278492368598,8.54898894443711,8.54898894443711,8.54898894443711,-1.3636887768331518,-1.3636887768331518,-1.3636887768331518,9.912677721270262,9.912677721270262,9.912677721270262,0.0,0.0,0.0,141.82177386812307
2022-12-30,133.15938806444143,133.57849661169124,149.83753250875526,133.15938806444143,133.15938806444143,8.369769790316427,8.369769790316427,8.369769790316427,-1.244423154134569,-1.244423154134569,-1.244423154134569,9.614192944450997,9.614192944450997,9.614192944450997,0.0,0.0,0.0,141.52915785475787
2023-01-03,132.70580062746322,132.61663111265625,148.0510298717061,132.70580062746322,132.70580062746322,7.20684131724261,7.20684131724261,7.20684131724261,-1.1667503843737608,-1.1667503843737608,-1.1667503843737608,8.37359170161637,8.37359170161637,8.37359170161637,0.0,0.0,0.0,139.91264194470583
2023-01-04,132.5924037682187,131.7881864692307,147.30682529289436,132.5924037682187,132.5924037682187,6.804766952410474,6.804766952410474,6.804766952410474,-1.265553895169795,-1.265553895169795,-1.265553895169795,8.07032084758027,8.07032084758027,8.07032084758027,0.0,0.0,0.0,139.39717072062916
2023-01-05,132.4790069089741,130.37000348874014,146.5640090684241,132.4790069089741,132.4790069089741,6.413466034755158,6.413466034755158,6.413466034755158,-1.3636887768283101,-1.3636887768283101,-1.3636887768283101,7.777154811583468,7.777154811583468,7.777154811583468,0.0,0.0,0.0,138.89247294372925
2023-01-06,132.36561004972958,129.75655849603862,147.2314414294095,132.36561004972958,132.36561004972958,6.253164957638451,6.253164957638451,6.253164957638451,-1.2444231541344788,-1.2444231541344788,-1.2444231541344788,7.49758811177293,7.49758811177293,7.49758811177293,0.0,0.0,0.0,138.61877500736804
2023-01-09,132.02541947199592,129.546649480603,145.8418420550816,132.02541947199592,132.02541947199592,5.6577964565138785,5.6577964565138785,5.6577964565138785,-1.114479568387966,-1.114479568387966,-1.114479568387966,6.772276024901844,6.772276024901844,6.772276024901844,0.0,0.0,0.0,137.6832159285098
2023-01-10,131.91202261275134,129.24892715739816,145.73093836893366,131.91202261275134,131.91202261275134,5.410745683110684,5.410745683110684,5.410745683110684,-1.1667503843709484,-1.1667503843709484,-1.1667503843709484,6.577496067481632,6.577496067481632,6.577496067481632,0.0,0.0,0.0,137.32276829586203
2023-01-11,131.79862575350683,128.99926611361573,145.41789997287995,131.79862575350683,131.79862575350683,5.144391691285895,5.144391691285895,5.144391691285895,-1.2655538951693666,-1.2655538951693666,-1.2655538951693666,6.409945586455263,6.409945586455263,6.409945586455263,0.0,0.0,0.0,136.94301744479273
2023-01-12,131.68522889426225,128.20575920313127,144.5632483011144,131.68522889426225,131.68522889426225,4.907572153194568,4.907572153194568,4.907572153194568,-1.3636887768310921,-1.3636887768310921,-1.3636887768310921,6.27126093002566,6.27126093002566,6.27126093002566,0.0,0.0,0.0,136.59280104745682
2023-01-13,131.57183203501776,128.02424696670994,145.12755169632837,131.57183203501776,131.57183203501776,4.918204131291587,4.918204131291587,4.918204131291587,-1.2444231541343886,-1.2444231541343886,-1.2444231541343886,6.162627285425976,6.162627285425976,6.162627285425976,0.0,0.0,0.0,136.49003616630935
2023-01-17,133.3653719316705,130.05099669496786,146.22082314246478,133.3653719316705,133.3653719316705,4.868430341190627,4.868430341190627,4.868430341190627,-1.1667503843714897,-1.1667503843714897,-1.1667503843714897,6.035180725562116,6.035180725562116,6.035180725562116,0.0,0.0,0.0,138.2338022728611
2023-01-18,133.81375690583363,130.2575736220973,146.69866757696923,133.81375690583363,133.81375690583363,4.811706482700842,4.811706482700842,4.811706482700842,-1.2655538951694785,-1.2655538951694785,-1.2655538951694785,6.07726037787032,6.07726037787032,6.07726037787032,0.0,0.0,0.0,138.62546338853446
2023-01-19,134.26214187999685,130.14278773597627,147.08496141461328,134.26214187999685,134.26214187999685,4.782287925073455,4.782287925073455,4.782287925073455,-1.3636887768306405,-1.3636887768306405,-1.3636887768306405,6.145976701904096,6.145976701904096,6.145976701904096,0.0,0.0,0.0,139.0444298050703
2023-01-20,134.71052685415998,131.60197447036344,148.08869738033408,134.71052685415998,134.71052685415998,4.994555291497615,4.994555291497615,4.994555291497615,-1.2444231541313513,-1.2444231541313513,-1.2444231541313513,6.238978445628966,6.238978445628966,6.238978445628966,0.0,0.0,0.0,139.7050821456576
2023-01-23,136.05568177664952,133.59882575425604,149.8086914855698,136.05568177664952,136.05568177664952,5.51880185544971,5.51880185544971,5.51880185544971,-1.114479568381433,-1.114479568381433,-1.114479568381433,6.633281423831143,6.633281423831143,6.633281423831143,0.0,0.0,0.0,141.57448363209923
2023-01-24,136.5040667508127,133.6727396953079,150.71606237585004,136.5040667508127,136.5040667508127,5.624203978558469,5.624203978558469,5.624203978558469,-1.166750384372032,-1.166750384372032,-1.166750384372032,6.790954362930502,6.790954362930502,6.790954362930502,0.0,0.0,0.0,142.1282707293712
2023-01-25,136.95245172497584,134.5493436473916,151.21744370756943,136.95245172497584,136.95245172497584,5.689221656503899,5.689221656503899,5.689221656503899,-1.2655538951695569,-1.2655538951695569,-1.2655538951695569,6.954775551673456,6.954775551673456,6.954775551673456,0.0,0.0,0.0,142.64167338147973
2023-01-26,137.4008366991391,134.81034861196238,151.14691911654225,137.4008366991391,137.4008366991391,5.756458419031601,5.756458419031601,5.756458419031601,-1.3636887768318056,-1.3636887768318056,-1.3636887768318056,7.120147195863406,7.120147195863406,7.120147195863406,0.0,0.0,0.0,143.15729511817068
2023-01-27,137.84922167330225,136.04216713692878,151.85421317819237,137.84922167330225,137.84922167330225,6.03785430873215,6.03785430873215,6.03785430873215,-1.2444231541442932,-1.2444231541442932,-1.2444231541442932,7.2822774628764435,7.2822774628764435,7.2822774628764435,0.0,0.0,0.0,143.8870759820344
2023-01-30,139.19437659579177,137.28349972356665,154.26397125503553,139.19437659579177,139.19437659579177,6.585296753330583,6.585296753330583,6.585296753330583,-1.1144795683813753,-1.1144795683813753,-1.1144795683813753,7.699776321711958,7.699776321711958,7.699776321711958,0.0,0.0,0.0,145.77967334912236
2023-01-31,139.64276156995496,138.04999266785572,154.5596482910519,139.64276156995496,139.64276156995496,6.632726054249477,6.632726054249477,6.632726054249477,-1.1667503843708957,-1.1667503843708957,-1.1667503843708957,7.799476438620372,7.799476438620372,7.799476438620372,0.0,0.0,0.0,146.27548762420443
2023-02-01,140.09114654411812,138.28409933526785,155.51598096329252,140.09114654411812,140.09114654411812,6.605878826310017,6.605878826310017,6.605878826310017,-1.2655538951690948,-1.2655538951690948,-1.2655538951690948,7.871432721479112,7.871432721479112,7.871432721479112,0.0,0.0,0.0,146.69702537042812
2023-02-02,140.53953151828136,139.41715840724288,155.6845662589656,140.53953151828136,140.53953151828136,6.547445198965418,6.547445198965418,6.547445198965418,-1.3636887768329709,-1.3636887768329709,-1.3636887768329709,7.911133975798388,7.911133975798388,7.911133975798388,0.0,0.0,0.0,147.08697671724678
2023-02-03,140.9879164924445,138.99847580185133,156.09854524361762,140.9879164924445,140.9879164924445,6.669941194434356,6.669941194434356,6.669941194434356,-1.2444231541383095,-1.2444231541383095,-1.2444231541383095,7.914364348572665,7.914364348572665,7.914364348572665,0.0,0.0,0.0,147.65785768687886
2023-02-06,142.33307141493398,141.21712980773486,157.6793801679692,142.33307141493398,142.33307141493398,6.554399019673687,6.554399019673687,6.554399019673687,-1.1144795683843063,-1.1144795683843063,-1.1144795683843063,7.668878588057993,7.668878588057993,7.668878588057993,0.0,0.0,0.0,148.88747043460768
2023-02-07,142.78145638909723,140.46926795906055,157.41377257780502,142.78145638909723,142.78145638909723,6.325475565613941,6.325475565613941,6.325475565613941,-1.166750384375589,-1.166750384375589,-1.166750384375589,7.492225949989531,7.492225949989531,7.492225949989531,0.0,0.0,0.0,149.10693195471117
2023-02-08,143.22984136326036,141.0746603784053,157.59584945907108,143.22984136326036,143.22984136326036,5.999081839946802,5.999081839946802,5.999081839946802,-1.2655538951691732,-1.2655538951691732,-1.2655538951691732,7.264635735115976,7.264635735115976,7.264635735115976,0.0,0.0,0.0,149.22892320320716
2023-02-09,143.67822633742358,141.3845022003005,157.6258898924847,143.67822633742358,143.67822633742358,5.621206884070541,5.621206884070541,5.621206884070541,-1.3636887768341357,-1.3636887768341357,-1.3636887768341357,6.984895660904678,6.984895660904678,6.984895660904678,0.0,0.0,0.0,149.29943322149413
2023-02-10,144.12661131158671,140.80749911530538,157.41462643468148,144.12661131158671,144.12661131158671,5.408016441815773,5.408016441815773,5.408016441815773,-1.2444231541382191,-1.2444231541382191,-1.2444231541382191,6.652439595953991,6.652439595953991,6.652439595953991,0.0,0.0,0.0,149.53462775340248
2023-02-13,145.47176623407623,141.47426058432794,157.6052848530429,145.47176623407623,145.47176623407623,4.2286690162909695,4.2286690162909695,4.2286690162909695,-1.114479568387237,-1.114479568387237,-1.114479568387237,5.3431485846782065,5.3431485846782065,5.3431485846782065,0.0,0.0,0.0,149.7004352503672
2023-02-14,145.9201512082395,141.53697187898857,157.73196700719745,145.9201512082395,145.9201512082395,3.6408181732558944,3.6408181732558944,3.6408181732558944,-1.1667503843710993,-1.1667503843710993,-1.1667503843710993,4.807568557626993,4.807568557626993,4.807568557626993,0.0,0.0,0.0,149.5609693814954
2023-02-15,146.36853618240264,141.0335873278743,157.81190721144316,146.36853618240264,146.36853618240264,2.96091912424009,2.96091912424009,2.96091912424009,-1.2655538951693184,-1.2655538951693184,-1.2655538951693184,4.226473019409409,4.226473019409409,4.226473019409409,0.0,0.0,0.0,149.32945530664273
2023-02-16,146.81692115656583,140.48853659240154,157.4242450283521,146.81692115656583,146.81692115656583,2.2395466122330903,2.2395466122330903,2.2395466122330903,-1.3636887768336843,-1.3636887768336843,-1.3636887768336843,3.6032353890667745,3.6032353890667745,3.6032353890667745,0.0,0.0,0.0,149.0564677687989
2023-02-17,147.26530613072896,140.41634880443664,157.2739244364102,147.26530613072896,147.26530613072896,1.697378928851667,1.697378928851667,1.697378928851667,-1.2444231541351818,-1.2444231541351818,-1.2444231541351818,2.941802082986849,2.941802082986849,2.941802082986849,0.0,0.0,0.0,148.96268505958062
2023-02-21,149.0588460273817,139.8710512662781,156.33062538906074,149.0588460273817,149.0588460273817,-1.1566854253810395,-1.1566854253810395,-1.1566854253810395,-1.1667503843716407,-1.1667503843716407,-1.1667503843716407,0.010064958990601239,0.010064958990601239,0.010064958990601239,0.0,0.0,0.0,147.90216060200066
2023-02-22,149.50723100154485,139.06774511639722,154.99581407424898,149.50723100154485,149.50723100154485,-2.0326034507717585,-2.0326034507717585,-2.0326034507717585,-1.2655538951693968,-1.2655538951693968,-1.2655538951693968,-0.7670495556023617,-0.7670495556023617,-0.7670495556023617,0.0,0.0,0.0,147.4746275507731
2023-02-23,149.95561597570799,138.5895299718059,155.68908709352974,149.95561597570799,149.95561597570799,-2.9136875645272657,-2.9136875645272657,-2.9136875645272657,-1.3636887768304595,-1.3636887768304595,-1.3636887768304595,-1.5499987876968064,-1.5499987876968064,-1.5499987876968064,0.0,0.0,0.0,147.04192841118072
2023-02-24,150.40400094987123,138.89450938426253,155.641139813588,150.40400094987123,150.40400094987123,-3.5770648041461666,-3.5770648041461666,-3.5770648041461666,-1.2444231541451773,-1.2444231541451773,-1.2444231541451773,-2.3326416500009897,-2.3326416500009897,-2.3326416500009897,0.0,0.0,0.0,146.82693614572506
2023-02-27,151.74915587236072,137.4299589249569,154.70526230456892,151.74915587236072,151.74915587236072,-5.732518630955766,-5.732518630955766,-5.732518630955766,-1.1144795683901096,-1.1144795683901096,-1.1144795683901096,-4.618039062565656,-4.618039062565656,-4.618039062565656,0.0,0.0,0.0,146.01663724140496
2023-02-28,152.1975408465239,136.75574010740252,154.0278642081586,152.1975408465239,152.1975408465239,-6.5063653010261016,-6.5063653010261016,-6.5063653010261016,-1.1667503843746563,-1.1667503843746563,-1.1667503843746563,-5.3396149166514455,-5.3396149166514455,-5.3396149166514455,0.0,0.0,0.0,145.6911755454978
2023-03-01,152.6459258206871,137.20733619499248,153.81542567359577,152.6459258206871,152.6459258206871,-7.297662893659374,-7.297662893659374,-7.297662893659374,-1.265553895169475,-1.265553895169475,-1.265553895169475,-6.032108998489899,-6.032108998489899,-6.032108998489899,0.0,0.0,0.0,145.34826292702772
2023-03-02,153.09431079485017,136.7143757859441,153.49182953509333,153.09431079485017,153.09431079485017,-8.054423555135623,-8.054423555135623,-8.054423555135623,-1.3636887768300077,-1.3636887768300077,-1.3636887768300077,-6.6907347783056155,-6.6907347783056155,-6.6907347783056155,0.0,0.0,0.0,145.03988723971455
2023-03-03,153.5426957690135,136.334165511768,152.8912122422026,153.5426957690135,153.5426957690135,-8.555623321176817,-8.555623321176817,-8.555623321176817,-1.2444231541421404,-1.2444231541421404,-1.2444231541421404,-7.311200167034677,-7.311200167034677,-7.311200167034677,0.0,0.0,0.0,144.98707244783668
2023-03-06,154.88785069150296,136.45084901934254,152.87906003964324,154.88785069150296,154.88785069150296,-10.023781363881582,-10.023781363881582,-10.023781363881582,-1.114479568380646,-1.114479568380646,-1.114479568380646,-8.909301795500937,-8.909301795500937,-8.909301795500937,0.0,0.0,0.0,144.8640693276214
2023-03-07,155.33623566566618,137.09653817845194,153.04636040102554,155.33623566566618,155.33623566566618,-10.512705227531683,-10.512705227531683,-10.512705227531683,-1.1667503843751983,-1.1667503843751983,-1.1667503843751983,-9.345954843156484,-9.345954843156484,-9.345954843156484,0.0,0.0,0.0,144.8235304381345
2023-03-08,155.78462063982937,136.32529128131566,153.26154043134662,155.78462063982937,155.78462063982937,-10.997676000222345,-10.997676000222345,-10.997676000222345,-1.2655538951696201,-1.2655538951696201,-1.2655538951696201,-9.732122105052726,-9.732122105052726,-9.732122105052726,0.0,0.0,0.0,144.78694463960701
2023-03-09,156.23300561399245,136.67522866865656,152.44448822798793,156.23300561399245,156.23300561399245,-11.43104961375464,-11.43104961375464,-11.43104961375464,-1.3636887768327897,-1.3636887768327897,-1.3636887768327897,-10.06736083692185,-10.06736083692185,-10.06736083692185,0.0,0.0,0.0,144.8019560002378
2023-03-10,156.68139058815575,137.17593429255882,153.20880683882928,156.68139058815575,156.68139058815575,-11.596336983586093,-11.596336983586093,-11.596336983586093,-1.244423154139103,-1.244423154139103,-1.244423154139103,-10.35191382944699,-10.35191382944699,-10.35191382944699,0.0,0.0,0.0,145.08505360456965
2023-03-13,158.02654551064524,136.5981682427569,154.4568401366662,158.02654551064524,158.02654551064524,-12.028179703635253,-12.028179703635253,-12.028179703635253,-1.114479568383577,-1.114479568383577,-1.114479568383577,-10.913700135251675,-10.913700135251675,-10.913700135251675,0.0,0.0,0.0,145.99836580700998
2023-03-14,158.4749304848083,138.53792500809533,154.42043185073737,158.4749304848083,158.4749304848083,-12.17751527490597,-12.17751527490597,-12.17751527490597,-1.1667503843740625,-1.1667503843740625,-1.1667503843740625,-11.010764890531906,-11.010764890531906,-11.010764890531906,0.0,0.0,0.0,146.29741520990234
2023-03-15,158.9233154632994,138.78622249941333,155.34645488657785,158.9233154632994,158.9233154632994,-12.33316270167001,-12.33316270167001,-12.33316270167001,-1.2655538951696987,-1.2655538951696987,-1.2655538951696987,-11.067608806500312,-11.067608806500312,-11.067608806500312,0.0,0.0,0.0,146.59015276162938
2023-03-16,159.37170044179035,138.4556029040811,155.31265591418807,159.37170044179035,159.37170044179035,-12.451516726281339,-12.451516726281339,-12.451516726281339,-1.3636887768323382,-1.3636887768323382,-1.3636887768323382,-11.087827949449,-11.087827949449,-11.087827949449,0.0,0.0,0.0,146.920183715509
2023-03-17,159.82008542028143,139.6197594863993,156.0924947750143,159.82008542028143,159.82008542028143,-12.319788595764829,-12.319788595764829,-12.319788595764829,-1.2444231541360653,-1.2444231541360653,-1.2444231541360653,-11.075365441628763,-11.075365441628763,-11.075365441628763,0.0,0.0,0.0,147.5002968245166
2023-03-20,161.16524035575443,140.89130743695853,157.35534149494396,161.16524035575443,161.16524035575443,-11.999353045193999,-11.999353045193999,-11.999353045193999,-1.1144795683894966,-1.1144795683894966,-1.1144795683894966,-10.884873476804502,-10.884873476804502,-10.884873476804502,0.0,0.0,0.0,149.16588731056044
2023-03-21,161.6136253342454,141.5835380627751,158.1299771767913,161.6136253342454,161.6136253342454,-11.952034104952272,-11.952034104952272,-11.952034104952272,-1.166750384372927,-1.166750384372927,-1.166750384372927,-10.785283720579345,-10.785283720579345,-10.785283720579345,0.0,0.0,0.0,149.66159122929312
2023-03-22,162.0620103127365,141.8023059884098,159.12797704364775,162.0620103127365,162.0620103127365,-11.940694107283642,-11.940694107283642,-11.940694107283642,-1.2655538951692367,-1.2655538951692367,-1.2655538951692367,-10.675140212114407,-10.675140212114407,-10.675140212114407,0.0,0.0,0.0,150.12131620545287
2023-03-23,162.51039529122747,142.05731468437017,158.46369064536893,162.51039529122747,162.51039529122747,-11.922474323031418,-11.922474323031418,-11.922474323031418,-1.3636887768318864,-1.3636887768318864,-1.3636887768318864,-10.55878554619953,-10.55878554619953,-10.55878554619953,0.0,0.0,0.0,150.58792096819604
2023-03-24,162.95878026971855,143.27013678326819,159.3886142156978,162.95878026971855,162.95878026971855,-11.68478071368031,-11.68478071368031,-11.68478071368031,-1.2444231541359754,-1.2444231541359754,-1.2444231541359754,-10.440357559544335,-10.440357559544335,-10.440357559544335,0.0,0.0,0.0,151.27399955603823
2023-03-27,164.30393520519144,144.6370840358554,161.31279629680404,164.30393520519144,164.30393520519144,-11.224097595294609,-11.224097595294609,-11.224097595294609,-1.1144795683770445,-1.1144795683770445,-1.1144795683770445,-10.109618026917566,-10.109618026917566,-10.109618026917566,0.0,0.0,0.0,153.07983760989683
2023-03-28,164.7523201836824,146.13316935142754,162.4218150488669,164.7523201836824,164.7523201836824,-11.184801876522195,-11.184801876522195,-11.184801876522195,-1.1667503843717912,-1.1667503843717912,-1.1667503843717912,-10.018051492150406,-10.018051492150406,-10.018051492150406,0.0,0.0,0.0,153.5675183071602
2023-03-29,165.20070516217348,146.29051705837637,163.77373614873005,165.20070516217348,165.20070516217348,-11.205574140572814,-11.205574140572814,-11.205574140572814,-1.2655538951693148,-1.2655538951693148,-1.2655538951693148,-9.940020245403497,-9.940020245403497,-9.940020245403497,0.0,0.0,0.0,153.99513102160066
2023-03-30,165.64909014066444,146.07531917407212,162.9039555805941,165.64909014066444,165.64909014066444,-11.2410426144222,-11.2410426144222,-11.2410426144222,-1.3636887768302783,-1.3636887768302783,-1.3636887768302783,-9.877353837591922,-9.877353837591922,-9.877353837591922,0.0,0.0,0.0,154.40804752624223
2023-03-31,166.09747511915552,146.68186733887944,163.36813353446837,166.09747511915552,166.09747511915552,-11.075829309143675,-11.075829309143675,-11.075829309143675,-1.2444231541299913,-1.2444231541299913,-1.2444231541299913,-9.831406155013683,-9.831406155013683,-9.831406155013683,0.0,0.0,0.0,155.02164581001185
2023-04-03,167.44263005462852,148.29411806225488,164.934377750576,167.44263005462852,167.44263005462852,-10.914865329372269,-10.914865329372269,-10.914865329372269,-1.1144795683799753,-1.1144795683799753,-1.1144795683799753,-9.800385760992294,-9.800385760992294,-9.800385760992294,0.0,0.0,0.0,156.52776472525625
2023-04-04,167.8910150331195,148.36792203021704,164.92066119117933,167.8910150331195,167.8910150331195,-10.992357763838436,-10.992357763838436,-10.992357763838436,-1.1667503843723332,-1.1667503843723332,-1.1667503843723332,-9.825607379466103,-9.825607379466103,-9.825607379466103,0.0,0.0,0.0,156.89865726928105
2023-04-05,168.33940001161056,149.04024476515153,165.63633449048734,168.33940001161056,168.33940001161056,-11.133137724143822,-11.133137724143822,-11.133137724143822,-1.2655538951694265,-1.2655538951694265,-1.2655538951694265,-9.867583828974395,-9.867583828974395,-9.867583828974395,0.0,0.0,0.0,157.20626228746676
2023-04-06,168.78778499010153,149.24842482103574,166.0093813245067,168.78778499010153,168.78778499010153,-11.28887053399932,-11.28887053399932,-11.28887053399932,-1.3636887768298267,-1.3636887768298267,-1.3636887768298267,-9.925181757169494,-9.925181757169494,-9.925181757169494,0.0,0.0,0.0,157.4989144561022
2023-04-10,170.58132490406564,151.14973850249004,166.82873936369018,170.58132490406564,170.58132490406564,-11.395030782570803,-11.395030782570803,-11.395030782570803,-1.1144795683799176,-1.1144795683799176,-1.1144795683799176,-10.280551214190886,-10.280551214190886,-10.280551214190886,0.0,0.0,0.0,159.18629412149483
2023-04-11,171.0297098825566,150.88188627982447,167.54476291759786,171.0297098825566,171.0297098825566,-11.558218306507317,-11.558218306507317,-11.558218306507317,-1.1667503843695204,-1.1667503843695204,-1.1667503843695204,-10.391467922137796,-10.391467922137796,-10.391467922137796,0.0,0.0,0.0,159.4714915760493
2023-04-12,171.47809486104757,151.14694193455185,167.7589609192306,171.47809486104757,171.47809486104757,-11.77287343645615,-11.77287343645615,-11.77287343645615,-1.2655538951695386,-1.2655538951695386,-1.2655538951695386,-10.507319541286613,-10.507319541286613,-10.507319541286613,0.0,0.0,0.0,159.70522142459143
